Scan Id	Parent m/z	TIC	RT	MS Level	Parent Scan	Child Scans	Ion Injection Time	Cycle Time	Elapsed Time	Dead Time	Time To Next Scan	Lock Mass Found	Lock Mass Shift	Conversion Parameter I	Conversion Parameter A	Conversion Parameter B	Conversion Parameter C	Conversion Parameter D	Conversion Parameter E	Dissociation Type	Polymer Segment Size	Polymer Offset	Polymer Score	Polymer p-value	Base Peak m/z	Base Peak Intensity	Second Peak m/z	Second Peak Intensity	Source Current (uA)	Vacuum Ion Gauge (E-5 Torr)	Vacuum Convectron Gauge (Torr)	FT Penning Gauge (E-10 Torr)	FT Pirani Gauge 1 (Torr)	Multiplier 1 (V)	Multiplier 2 (V)	FT CE Measure Voltage (V)	FT Analyzer Temp (C)
8072	758.53	237291710	30.878239	2	8068	0	7.302	0	0	0.0836399999999	0.0836399999999	0	0	0	0	67818039.1094	31643747.8751	0	0	hcd	32	0	0	1	576.892656867	31091956	564.910730391	6199788.5	0	0	0	0	0	0	0	0	0
8073	1292.47	168093310	30.879633	2	8068	0	47.757	0	0	0.0988800000002	0.0988800000002	0	0	0	0	67817860.2191	31643580.9352	0	0	hcd	30	0	0	1	564.90888837	29440678	746.541264322	22048176	0	0	0	0	0	0	0	0	0
8074		7890412000	30.881281	1		3	0.06	0.54822	0	0.54822	0.28656	0	0	0	0	67817934.8169	31643650.5496	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8075	794.08	30670864	30.886057	2	8074	0	13.96	0	0	0.0867	0.0867	0	0	0	0	67818121.4111	31643824.679	0	0	hcd	30	0	0	1	564.911294331	4078145.25	383.265797588	1925865.75	0	0	0	0	0	0	0	0	0
8076	1299.46	200992210	30.887502	2	8074	0	50	0	0	0.0754199999999	0.0754199999999	0	0	0	0	67817792.4778	31643517.7195	0	0	hcd	30	0	0	1	572.890486083	38055236	754.537197056	25915128	0	0	0	0	0	0	0	0	0
8077	578.4	50570004	30.888759	2	8074	0	16.811	0	0	0.09954	0.09954	0	0	0	0	67818087.9407	31643793.4427	0	0	hcd	31	0	0	1	383.265302582	6855305	577.893551035	2929021.75	0	0	0	0	0	0	0	0	0
8078		7797081100	30.890418	1		5	0.06	0.7167	0	0.7167	0.28668	0	0	0	0	67817936.9793	31643652.5669	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8079	940.17	146084020	30.895196	2	8078	0	36.578	0	0	0.07548	0.07548	0	0	0	0	67817912.0106	31643629.2655	0	0	hcd	30	0	0	1	576.891371942	15725498	564.909730679	3118409.5	0	0	0	0	0	0	0	0	0
8080	577.89	51797208	30.896454	2	8078	0	41.041	0	0	0.08112	0.08112	0	0	0	0	67818013.2624	31643723.754	0	0	hcd	31	0	0	1	383.264998539	7099962	577.393417544	2808721.5	0	0	0	0	0	0	0	0	0
8081	920.7	63282076	30.897806	2	8078	0	47.378	0	0	0.08688	0.08688	0	0	0	0	67817992.5176	31643704.394	0	0	hcd	30	0	0	1	556.91984742	9299213	364.289688449	3760435.5	0	0	0	0	0	0	0	0	0
8082	1473.61	76696192	30.899254	2	8078	0	50	0	0	0.08748	0.08748	0	0	0	0	67817982.6959	31643695.2286	0	0	hcd	30	0	0	1	746.542843463	10082018	564.910015262	7982624	0	0	0	0	0	0	0	0	0
8083	1482.1	82604432	30.900712	2	8078	0	50	0	0	0.0990600000002	0.0990600000002	0	0	0	0	67817973.8867	31643687.0082	0	0	hcd	30	0	0	1	754.538714348	9518615	572.891503839	9192927	0	0	0	0	0	0	0	0	0
8084		6696240100	30.902363	1		4	0.06	0.63054	0	0.63054	0.28668	0	0	0	0	67817964.5054	31643678.2532	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8085	708.53	58770688	30.907141	2	8084	0	34.281	0	0	0.07548	0.07548	0	0	0	0	67818023.6399	31643733.438	0	0	hcd	30	0	0	1	564.909604712	7039309	383.264814098	6555167	0	0	0	0	0	0	0	0	0
8086	567.91	51352264	30.908399	2	8084	0	19.169	0	0	0.0867600000001	0.0867600000001	0	0	0	0	67818079.1003	31643785.1939	0	0	hcd	30	0	0	1	384.264271692	7171210.5	565.906541382	3132436.5	0	0	0	0	0	0	0	0	0
8087	1474.61	45873316	30.909845	2	8084	0	50	0	0	0.0828599999999	0.0828599999999	0	0	0	0	67818035.9022	31643744.8816	0	0	hcd	30	0	0	1	746.542383712	4026372	564.910074909	3752011	0	0	0	0	0	0	0	0	0
8088	783.64	37841312	30.911226	2	8084	0	50	0	0	0.0987600000001	0.0987600000001	0	0	0	0	67818035.6371	31643744.6335	0	0	hcd	30	0	0	1	364.290171819	4540742	572.892142217	2581966.25	0	0	0	0	0	0	0	0	0
8089		5215754200	30.912872	1		0	0.06	0.32694	0	0.32694	0.32694	0	0	0	0	67818002.0979	31643713.3352	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8090		4103609600	30.918321	1		0	0.06	0.26754	0	0.26754	0.26754	0	0	0	0	67818031.9596	31643741.2018	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8091		3498221300	30.92278	1		0	0.061	0.26754	0	0.26754	0.26754	0	0	0	0	67818064.772	31643771.8229	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8092		2749450800	30.927239	1		0	0.083	0.26754	0	0.26754	0.26754	0	0	0	0	67818056.6781	31643764.2689	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8093		2552282100	30.931698	1		0	0.116	0.26754	0	0.26754	0.26754	0	0	0	0	67818030.1466	31643739.5096	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8094		1733669200	30.936157	1		3	0.117	0.53682	0	0.53682	0.28656	0	0	0	0	67818068.7137	31643775.5006	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8095	540.39	25753752	30.940933	2	8094	0	50	0	0	0.07548	0.07548	0	0	0	0	67818057.9113	31643765.4212	0	0	hcd	44	0	42	1.88283821376e-007	364.290161458	3007929.25	383.265083118	2764600	0	0	0	0	0	0	0	0	0
8096	413.27	36277300	30.942191	2	8094	0	7.647	0	0	0.07548	0.07548	0	0	0	0	67818130.8434	31643833.479	0	0	hcd	30	0	0	1	391.254321174	2528444.25	413.271619299	2340821.25	0	0	0	0	0	0	0	0	0
8097	405.27	55424744	30.943449	2	8094	0	13.43	0	0	0.0993	0.0993	0	0	0	0	67818091.4403	31643796.7087	0	0	hcd	32	0	0	1	127.113058347	8008794.5	149.024666897	7364381.5	0	0	0	0	0	0	0	0	0
8098		1390722300	30.945104	1		5	0.245	0.71256	0	0.71256	0.28656	0	0	0	0	67818012.7896	31643723.3135	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8099	398.25	19955058	30.94988	2	8098	0	21.798	0	0	0.08382	0.08382	0	0	0	0	67818116.4949	31643820.0902	0	0	hcd	30	0	0	1	398.248174157	3300260.25	89.0609448186	624697.6875	0	0	0	0	0	0	0	0	0
8100	813.09	16456232	30.951277	2	8098	0	50	0	0	0.0834	0.0834	0	0	0	0	67818094.0353	31643799.1305	0	0	hcd	30	0	0	1	364.29072482	1376460.75	149.024621092	567838.5	0	0	0	0	0	0	0	0	0
8101	576.42	19571736	30.952667	2	8098	0	50	0	0	0.0838799999999	0.0838799999999	0	0	0	0	67818078.6293	31643784.7542	0	0	hcd	31	0	0	1	577.394367565	1928433.125	89.0608924741	1337572.125	0	0	0	0	0	0	0	0	0
8102	911.13	4425975.5	30.954065	2	8098	0	50	0	0	0.0754199999999	0.0754199999999	0	0	0	0	67818137.3558	31643839.5561	0	0	hcd	83	63	38	4.989827017e-010	364.290546975	1051603.875	392.32129303	132832.265625	0	0	0	0	0	0	0	0	0
8103	403.25	31765800	30.955322	2	8098	0	16.478	0	0	0.0994800000002	0.0994800000002	0	0	0	0	67818109.0402	31643813.1326	0	0	hcd	30	0	0	1	149.024653687	5296967.5	127.113056993	4486032	0	0	0	0	0	0	0	0	0
8104		1029507800	30.95698	1		3	0.373	0.62694	0	0.62694	0.28656	0	0	0	0	67817995.312	31643707.0022	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8105	764.56	7314902	30.961756	2	8104	0	50	0	0	0.1575	0.1575	0	0	0	0	67818124.3471	31643827.4171	0	0	hcd	30	0	0	1	364.290479873	1091453.5	373.218740945	259011.40625	0	0	0	0	0	0	0	0	0
8106	562.73	8387563	30.964381	2	8104	0	50	0	0	0.0838800000001	0.0838800000001	0	0	0	0	67818115.4226	31643819.0891	0	0	hcd	87	81	41	8.322686e-012	563.318904048	655554.9375	364.290743214	653025.5625	0	0	0	0	0	0	0	0	0
8107	878.07	6133454	30.965779	2	8104	0	50	0	0	0.0989999999999	0.0989999999999	0	0	0	0	67818129.6296	31643832.3479	0	0	hcd	32	0	0	1	364.290638937	602606.25	339.213785492	266447.6875	0	0	0	0	0	0	0	0	0
8108		1037190000	30.967429	1		0	0.374	0.32694	0	0.32694	0.32694	0	0	0	0	67817993.3236	31643705.1471	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8109		1029394400	30.972878	1		4	0.397	0.63246	0	0.63246	0.28668	0	0	0	0	67817985.5234	31643697.8673	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8110	469.81	11136921	30.977656	2	8109	0	50	0	0	0.0817800000001	0.0817800000001	0	0	0	0	67818106.5402	31643810.8006	0	0	hcd	40	16	40	3.17968473867e-008	89.0609326899	611331.3125	71.0868717289	415826.8125	0	0	0	0	0	0	0	0	0
8111	454.32	13982122	30.979019	2	8109	0	50	0	0	0.0818399999999	0.0818399999999	0	0	0	0	67818094.6499	31643799.7033	0	0	hcd	30	0	0	1	89.0609027269	903571.875	71.0868298184	546137.75	0	0	0	0	0	0	0	0	0
8112	518.89	7256664	30.980383	2	8109	0	50	0	0	0.08274	0.08274	0	0	0	0	67818117.9616	31643821.4581	0	0	hcd	30	0	0	1	299.063397274	451920.8125	519.293462831	420484.78125	0	0	0	0	0	0	0	0	0
8113	699.49	8639338	30.981762	2	8109	0	50	0	0	0.0994200000001	0.0994200000001	0	0	0	0	67818118.6598	31643822.1104	0	0	hcd	30	0	0	1	699.488101189	553838.125	364.288268518	471471.59375	0	0	0	0	0	0	0	0	0
8114		1141332100	30.983419	1		0	0.33	0.32652	0	0.32652	0.32652	0	0	0	0	67817997.2674	31643708.8269	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8115		1157883300	30.988861	1		4	0.348	0.63708	0	0.63708	0.28656	0	0	0	0	67817988.0259	31643700.2038	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8116	599.44	17343968	30.993637	2	8115	0	37.983	0	0	0.0828600000001	0.0828600000001	0	0	0	0	67818100.6267	31643805.2817	0	0	hcd	31	0	0	1	89.0609150617	1963916.875	133.087155508	1257820.375	0	0	0	0	0	0	0	0	0
8117	765.56	6837576	30.995018	2	8115	0	50	0	0	0.08394	0.08394	0	0	0	0	67818126.3176	31643829.2561	0	0	hcd	31	0	0	1	364.290516656	460309.8125	377.175716384	306622.6875	0	0	0	0	0	0	0	0	0
8118	913.11	3055969	30.996417	2	8115	0	50	0	0	0.0847199999999	0.0847199999999	0	0	0	0	67818142.2201	31643844.0962	0	0	hcd	31	0	0	1	364.290809769	331905.03125	392.321682625	171300.296875	0	0	0	0	0	0	0	0	0
8119	824.55	4483986.5	30.997829	2	8115	0	50	0	0	0.0990000000001	0.0990000000001	0	0	0	0	67818136.5128	31643838.7707	0	0	hcd	31	0	0	1	364.290967923	343671.4375	824.046598958	316250.84375	0	0	0	0	0	0	0	0	0
8120		1064673400	30.999479	1		0	0.347	0.32682	0	0.32682	0.32682	0	0	0	0	67817999.897	31643711.2821	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8121		938007170	31.004926	1		1	0.387	0.38388	0	0.38388	0.28668	0	0	0	0	67818002.4005	31643713.6174	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8122	706.52	7139613.5	31.009704	2	8121	0	50	0	0	0.0971999999999	0.0971999999999	0	0	0	0	67818124.3705	31643827.4392	0	0	hcd	79	0	36	3.64009683443e-007	317.153470735	681764.0625	364.290395678	344638.21875	0	0	0	0	0	0	0	0	0
8123		1151024500	31.011324	1		5	0.411	0.7191	0	0.7191	0.28674	0	0	0	0	67817959.8699	31643673.9281	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8124	678	7439151	31.016103	2	8123	0	50	0	0	0.08394	0.08394	0	0	0	0	67818123.2755	31643826.418	0	0	hcd	31	0	0	1	679.464586927	384956.5	364.2887194	312266.15625	0	0	0	0	0	0	0	0	0
8125	894.6	2427584	31.017502	2	8123	0	50	0	0	0.0828000000001	0.0828000000001	0	0	0	0	67818144.8946	31643846.5923	0	0	hcd	30	0	0	1	364.290681555	252925.4375	392.321393579	241294.78125	0	0	0	0	0	0	0	0	0
8126	695.03	5274664.5	31.018882	2	8123	0	50	0	0	0.0847199999999	0.0847199999999	0	0	0	0	67818132.2669	31643834.8089	0	0	hcd	30	0	0	1	149.024857766	438249.3125	364.290722805	299099.96875	0	0	0	0	0	0	0	0	0
8127	874.06	4898247.5	31.020294	2	8123	0	50	0	0	0.0819	0.0819	0	0	0	0	67818134.7655	31643837.1402	0	0	hcd	30	0	0	1	364.290764426	248186.15625	873.566265988	207491.859375	0	0	0	0	0	0	0	0	0
8128	581.39	6078646	31.021659	2	8123	0	50	0	0	0.0990000000001	0.0990000000001	0	0	0	0	67818125.1741	31643828.1889	0	0	hcd	30	0	0	1	133.086996276	223295.53125	364.290762897	206683.859375	0	0	0	0	0	0	0	0	0
8129		1100369500	31.023309	1		0	0.339	0.32658	0	0.32658	0.32658	0	0	0	0	67817995.8094	31643707.4675	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8130		1037449500	31.028752	1		0	0.362	0.26754	0	0.26754	0.26754	0	0	0	0	67817995.5347	31643707.2094	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8131		1182235800	31.033211	1		2	0.37	0.53142	0	0.53142	0.28662	0	0	0	0	67817971.3983	31643684.6861	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8132	535.4	9466255	31.037988	2	8131	0	50	0	0	0.14568	0.14568	0	0	0	0	67818111.2484	31643815.1941	0	0	hcd	58	23	52	1.76449641912e-010	355.070002429	698031.8125	533.370124222	511830.8125	0	0	0	0	0	0	0	0	0
8133	879.07	8243730.5	31.040416	2	8131	0	50	0	0	0.09912	0.09912	0	0	0	0	67818122.0484	31643825.2723	0	0	hcd	57	49	40	1.66872670244e-006	823.551412886	770858.8125	368.234441462	277258.6875	0	0	0	0	0	0	0	0	0
8134		1117046500	31.042068	1		4	0.318	0.717	0	0.717	0.28668	0	0	0	0	67818002.5845	31643713.7887	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8135	823.55	5171800	31.046846	2	8134	0	50	0	0	0.1665	0.1665	0	0	0	0	67818133.4775	31643835.9379	0	0	hcd	30	0	0	1	823.553741686	428944.09375	1608.13725437	247382.578125	0	0	0	0	0	0	0	0	0
8136	619.46	11781435	31.049621	2	8134	0	50	0	0	0.0820200000001	0.0820200000001	0	0	0	0	67818105.3399	31643809.6797	0	0	hcd	76	24	37	6.46760874912e-008	621.420050239	1261340.875	89.0608717967	635403.75	0	0	0	0	0	0	0	0	0
8137	567.37	5041163.5	31.050988	2	8134	0	50	0	0	0.08274	0.08274	0	0	0	0	67818128.9569	31643831.7186	0	0	hcd	32	0	0	1	133.087019894	270366.09375	392.321541721	174195.265625	0	0	0	0	0	0	0	0	0
8138	773.57	3626842.8	31.052367	2	8134	0	50	0	0	0.0990599999999	0.0990599999999	0	0	0	0	67818140.2253	31643842.2353	0	0	hcd	30	0	0	1	364.290621485	213879.46875	353.129832198	158770.375	0	0	0	0	0	0	0	0	0
8139		1065542400	31.054018	1		4	0.329	0.66156	0	0.66156	0.28668	0	0	0	0	67818004.3955	31643715.4794	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8140	529.73	7874733	31.058796	2	8139	0	21.632	0	0	0.08382	0.08382	0	0	0	0	67818138.6488	31643840.7629	0	0	hcd	38	36	36	2.09665539924e-005	531.389787135	744593.1875	133.086732155	612947.8125	0	0	0	0	0	0	0	0	0
8141	832.1	4059897	31.060193	2	8139	0	50	0	0	0.10914	0.10914	0	0	0	0	67818138.4396	31643840.5693	0	0	hcd	31	0	0	1	443.247704313	736223.3125	427.245423948	327950.0625	0	0	0	0	0	0	0	0	0
8142	596.07	6676577	31.062012	2	8139	0	50	0	0	0.0828000000001	0.0828000000001	0	0	0	0	67818122.8674	31643826.036	0	0	hcd	31	0	0	1	595.388679237	535811.25	133.086988616	195370.078125	0	0	0	0	0	0	0	0	0
8143	783.58	4215324	31.063392	2	8139	0	50	0	0	0.09912	0.09912	0	0	0	0	67818137.8697	31643840.0368	0	0	hcd	30	0	0	1	393.299081338	392636.84375	413.271844322	253464.125	0	0	0	0	0	0	0	0	0
8144		1038197000	31.065044	1		0	0.309	0.32664	0	0.32664	0.32664	0	0	0	0	67818014.2241	31643724.6519	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8145		1015140000	31.070488	1		3	0.371	0.55308	0	0.55308	0.28668	0	0	0	0	67817994.1838	31643705.95	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8146	786.55	4316448.5	31.075266	2	8145	0	50	0	0	0.0838800000001	0.0838800000001	0	0	0	0	67818137.2936	31643839.4998	0	0	hcd	30	0	0	1	786.551691706	487594.71875	364.290836686	195125.828125	0	0	0	0	0	0	0	0	0
8147	823.08	5210395.5	31.076664	2	8145	0	50	0	0	0.08316	0.08316	0	0	0	0	67818133.5695	31643836.023	0	0	hcd	30	0	0	1	823.552651054	497495.125	1608.13352355	241647.421875	0	0	0	0	0	0	0	0	0
8148	681.42	5268816	31.07805	2	8145	0	50	0	0	0.09936	0.09936	0	0	0	0	67818132.3936	31643834.9263	0	0	hcd	31	0	0	1	681.419275354	560700.375	392.320678693	195716.859375	0	0	0	0	0	0	0	0	0
8149		1095343700	31.079706	1		5	0.327	0.71622	0	0.71622	0.28668	0	0	0	0	67818000.9682	31643712.28	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8150	727.51	8063704	31.084484	2	8149	0	50	0	0	0.0819	0.0819	0	0	0	0	67818120.5493	31643823.8732	0	0	hcd	30	0	0	1	728.494245298	405205.0625	355.1920348	278690.96875	0	0	0	0	0	0	0	0	0
8151	611.42	9069467	31.085849	2	8149	0	50	0	0	0.08172	0.08172	0	0	0	0	67818116.2342	31643819.847	0	0	hcd	31	0	0	1	355.070009296	494685.1875	87.0451399924	276313.25	0	0	0	0	0	0	0	0	0
8152	553.03	8877486	31.087211	2	8149	0	50	0	0	0.08292	0.08292	0	0	0	0	67818113.869	31643817.6401	0	0	hcd	74	42	41	8.52886601524e-008	355.069603424	925899	133.086771009	511774.4375	0	0	0	0	0	0	0	0	0
8153	781.59	3174130	31.088593	2	8149	0	50	0	0	0.08376	0.08376	0	0	0	0	67818142.416	31643844.2798	0	0	hcd	30	0	0	1	392.32162484	444593.1875	168.070517374	192631.546875	0	0	0	0	0	0	0	0	0
8154	652.44	4755821	31.089989	2	8149	0	50	0	0	0.0992400000001	0.0992400000001	0	0	0	0	67818132.6196	31643835.1379	0	0	hcd	31	0	0	1	133.087276051	290678.71875	392.321168256	184730	0	0	0	0	0	0	0	0	0
8155		1109440500	31.091643	1		1	0.326	0.37416	0	0.37416	0.28668	0	0	0	0	67817999.4725	31643710.8853	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8156	810.61	4887738	31.096421	2	8155	0	50	0	0	0.08748	0.08748	0	0	0	0	67818134.146	31643836.5619	0	0	hcd	58	0	42	1.88283821376e-007	117.09208532	370319.6875	175.13396983	311135.28125	0	0	0	0	0	0	0	0	0
8157		996094400	31.097879	1		0	0.326	0.32358	0	0.32358	0.32358	0	0	0	0	67818013.958	31643724.4028	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8158		1111944300	31.103272	1		5	0.366	0.7173	0	0.7173	0.28764	0	0	0	0	67817981.3809	31643694.0026	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8159	815.57	17835308	31.108066	2	8158	0	44.505	0	0	0.0807599999999	0.0807599999999	0	0	0	0	67818096.0854	31643801.0427	0	0	hcd	35	5	41	7.56808465354e-005	815.562008895	3966420.5	427.245970359	895347.9375	0	0	0	0	0	0	0	0	0
8160	523.87	12390973	31.109412	2	8158	0	50	0	0	0.0817800000001	0.0817800000001	0	0	0	0	67818101.1207	31643805.7432	0	0	hcd	30	0	0	1	89.0608720208	559166.5625	481.820329447	508213.15625	0	0	0	0	0	0	0	0	0
8161	538.36	9608549	31.110775	2	8158	0	50	0	0	0.0838799999999	0.0838799999999	0	0	0	0	67818110.8774	31643814.8477	0	0	hcd	30	0	0	1	355.070138678	575506.4375	495.836435916	433226.6875	0	0	0	0	0	0	0	0	0
8162	834.58	4057707.8	31.112173	2	8158	0	50	0	0	0.08376	0.08376	0	0	0	0	67818138.5089	31643840.6333	0	0	hcd	30	0	0	1	443.247633339	631976.75	836.551455196	185151.75	0	0	0	0	0	0	0	0	0
8163	717.99	4815660	31.113569	2	8158	0	50	0	0	0.0994800000002	0.0994800000002	0	0	0	0	67818133.8515	31643836.2874	0	0	hcd	30	0	0	1	327.219944506	231754.921875	364.290594334	191797.984375	0	0	0	0	0	0	0	0	0
8164		1105217800	31.115227	1		0	0.316	0.32646	0	0.32646	0.32646	0	0	0	0	67818003.4988	31643714.6418	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8165		1033073700	31.120668	1		3	0.306	0.63768	0	0.63768	0.28668	0	0	0	0	67818016.7252	31643726.9855	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8166	416.26	13698058	31.125446	2	8165	0	42.66	0	0	0.16824	0.16824	0	0	0	0	67818101.4855	31643806.0833	0	0	hcd	30	0	0	1	415.271348263	830384.3125	89.0609378587	757793.8125	0	0	0	0	0	0	0	0	0
8167	669.46	6264670.5	31.12825	2	8165	0	50	0	0	0.08376	0.08376	0	0	0	0	67818127.5515	31643830.4076	0	0	hcd	31	0	0	1	670.464919576	606832.3125	413.271061323	234520.453125	0	0	0	0	0	0	0	0	0
8168	886.05	4154494.5	31.129646	2	8165	0	50	0	0	0.0989999999999	0.0989999999999	0	0	0	0	67818137.7003	31643839.8784	0	0	hcd	30	0	0	1	392.321691476	163584.03125	353.130199706	156469.546875	0	0	0	0	0	0	0	0	0
8169		1049364500	31.131296	1		0	0.295	0.32658	0	0.32658	0.32658	0	0	0	0	67818018.9017	31643729.0156	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8170		1204813300	31.136739	1		5	0.344	0.71334	0	0.71334	0.28668	0	0	0	0	67817978.3556	31643691.179	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8171	511.39	15965154	31.141517	2	8170	0	50	0	0	0.0847199999999	0.0847199999999	0	0	0	0	67818088.7854	31643794.2317	0	0	hcd	30	0	0	1	89.0609137592	1993263.125	133.087174443	1093885.875	0	0	0	0	0	0	0	0	0
8172	820.53	4962407	31.142929	2	8170	0	50	0	0	0.08274	0.08274	0	0	0	0	67818134.5358	31643836.9253	0	0	hcd	30	0	0	1	429.264857136	396829.59375	392.321536362	184947.625	0	0	0	0	0	0	0	0	0
8173	630.42	9696325	31.144308	2	8170	0	50	0	0	0.0762600000002	0.0762600000002	0	0	0	0	67818113.1579	31643816.9762	0	0	hcd	30	0	0	1	89.0609443959	631953.1875	133.087212622	452956.6875	0	0	0	0	0	0	0	0	0
8174	523.35	10148562	31.145579	2	8170	0	44.274	0	0	0.08376	0.08376	0	0	0	0	67818113.5974	31643817.3851	0	0	hcd	32	0	0	1	481.822075753	899696.125	133.087007611	466552.5	0	0	0	0	0	0	0	0	0
8175	855.08	3470629.2	31.146975	2	8170	0	50	0	0	0.0991799999998	0.0991799999998	0	0	0	0	67818140.4823	31643842.4746	0	0	hcd	30	0	0	1	392.321455482	157964.40625	353.129695868	150919.046875	0	0	0	0	0	0	0	0	0
8176		1132868200	31.148628	1		3	0.283	0.60156	0	0.60156	0.28662	0	0	0	0	67818015.8423	31643726.161	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8177	520.86	14254386	31.153405	2	8176	0	50	0	0	0.0817800000001	0.0817800000001	0	0	0	0	67818094.1729	31643799.2592	0	0	hcd	31	0	0	1	89.060896746	1347303.375	133.087289646	852214.25	0	0	0	0	0	0	0	0	0
8178	549.37	9243262	31.154768	2	8176	0	50	0	0	0.13428	0.13428	0	0	0	0	67818112.402	31643816.2709	0	0	hcd	30	0	0	1	549.344293174	739323.6875	283.949798457	351863.34375	0	0	0	0	0	0	0	0	0
8179	569.07	4859205	31.157006	2	8176	0	50	0	0	0.09888	0.09888	0	0	0	0	67818129.4422	31643832.1727	0	0	hcd	30	0	0	1	175.134081378	193114.796875	159.066592678	170666.9375	0	0	0	0	0	0	0	0	0
8180		1166524200	31.158654	1		0	0.301	0.32706	0	0.32706	0.32706	0	0	0	0	67818002.5458	31643713.7529	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8181		1014610500	31.164105	1		3	0.317	0.55302	0	0.55302	0.28668	0	0	0	0	67818015.1433	31643725.5095	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8182	863.6	7180994	31.168883	2	8181	0	50	0	0	0.0841199999999	0.0841199999999	0	0	0	0	67818125.2758	31643828.2847	0	0	hcd	58	23	65	9.69879734959e-013	865.564770464	1138173.125	159.066731689	253510.046875	0	0	0	0	0	0	0	0	0
8183	821.08	4772893	31.170285	2	8181	0	50	0	0	0.08274	0.08274	0	0	0	0	67818135.3167	31643837.6545	0	0	hcd	30	0	0	1	429.264737374	353564.875	392.321291953	167374	0	0	0	0	0	0	0	0	0
8184	744.06	5359371.5	31.171664	2	8181	0	50	0	0	0.0994799999999	0.0994799999999	0	0	0	0	67818131.8722	31643834.4404	0	0	hcd	30	0	0	1	353.130567774	246351.78125	149.024770983	197150.9375	0	0	0	0	0	0	0	0	0
8185		1107293600	31.173322	1		3	0.287	0.62274	0	0.62274	0.28668	0	0	0	0	67818016.6569	31643726.9209	0	0		-1	-1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
8186	860.62	2895590.8	31.1781	2	8185	0	50	0	0	0.15438	0.15438	0	0	0	0	67818141.6922	31643843.6044	0	0	hcd	36	32	43	5.73429870223e-006	159.066682586	269468.65625	175.134164718	194585.71875	0	0	0	0	0	0	0	0	0
8187	608.41	8868828	31.180673	2	8185	0	50	0	0	0.0822600000001	0.0822600000001	0	0	0	0	67818116.8147	31643820.3888	0	0	hcd	81	79	33	4.5852530768e-007	89.0609597915	984001.75	133.087236671	719406	0	0	0	0	0	0	0	0	0
8188	508.67	15674178	31.182044	2	8185	0	50	0	0	0.0994199999999	0.0994199999999	0	0	0	0	67818083.3841	31643789.1905	0	0	hcd	34	27	45	1.33117683289e-006	133.087156912	1428652.625	507.334513118	676064	0	0	0	0	0	0	0	0	0
